time,	T,	w,	th
0.826,	-33.3328,	21.7999,	-2.7189
0.827,	-33.3338,	21.8666,	-2.69706
0.828,	-33.3328,	21.9332,	-2.67516
0.829,	-33.3328,	21.9999,	-2.6532
0.83,	-33.3338,	22.0666,	-2.63116
0.831,	-33.3328,	22.1332,	-2.60906
0.832,	-33.3328,	22.1999,	-2.5869
0.833,	-33.3338,	22.2666,	-2.56466
0.834,	-33.3328,	22.3332,	-2.54236
0.835,	-33.3328,	22.3999,	-2.52
0.836,	-33.3338,	22.4666,	-2.49756
0.837,	-33.3328,	22.5332,	-2.47506
0.838,	-33.3328,	22.5999,	-2.4525
0.839,	-33.3338,	22.6666,	-2.42986
0.84,	-33.3328,	22.7332,	-2.40716
0.841,	-33.3338,	22.7999,	-2.3844
0.842,	-33.3328,	22.8666,	-2.36156
0.843,	-33.3328,	22.9332,	-2.33866
0.844,	-33.3338,	22.9999,	-2.3157
0.845,	-33.3328,	23.0666,	-2.29266
0.846,	-33.3328,	23.1332,	-2.26956
0.847,	-33.3338,	23.1999,	-2.2464
0.848,	-33.3328,	23.2666,	-2.22316
0.849,	-33.3328,	23.3332,	-2.19986
0.85,	-33.3338,	23.3999,	-2.1765
0.851,	-33.3328,	23.4666,	-2.15306
0.852,	-33.3328,	23.5332,	-2.12956
0.853,	-33.3338,	23.5999,	-2.106
0.854,	-33.3328,	23.6666,	-2.08236
0.855,	-33.3328,	23.7332,	-2.05866
0.856,	-33.3338,	23.7999,	-2.0349
0.857,	-33.3328,	23.8666,	-2.01106
0.858,	-33.3328,	23.9332,	-1.98716
0.859,	-33.3338,	23.9999,	-1.9632
0.86,	-33.3328,	24.0666,	-1.93916
0.861,	-33.3328,	24.1332,	-1.91506
0.862,	-33.3338,	24.1999,	-1.8909
0.863,	-33.3328,	24.2666,	-1.86667
0.864,	-33.3328,	24.3332,	-1.84237
0.865,	-33.3338,	24.3999,	-1.818
0.866,	-33.3328,	24.4666,	-1.79357
0.867,	-33.3328,	24.5332,	-1.76907
0.868,	-33.3338,	24.5999,	-1.7445
0.869,	-33.3328,	24.6666,	-1.71987
0.87,	-33.3338,	24.7332,	-1.69517
0.871,	-33.3328,	24.7999,	-1.6704
0.872,	-33.3328,	24.8666,	-1.64557
0.873,	-33.3338,	24.9332,	-1.62067
0.874,	-33.3328,	24.9999,	-1.5957
0.875,	-33.3338,	25.0666,	-1.57067
0.876,	-33.3338,	25.1332,	-1.54557
0.877,	-33.3338,	25.1999,	-1.5204
0.878,	-33.3338,	25.2666,	-1.49517
0.879,	-33.3338,	25.3332,	-1.46987
0.88,	-33.3347,	25.3999,	-1.4445
0.881,	-33.3338,	25.4666,	-1.41907
0.882,	-33.3338,	25.5332,	-1.39357
0.883,	-33.3338,	25.5999,	-1.368
0.884,	-33.3338,	25.6666,	-1.34237
0.885,	-33.3338,	25.7332,	-1.31667
0.886,	-33.3338,	25.7999,	-1.2909
0.887,	-33.3347,	25.8666,	-1.26507
0.888,	-33.3338,	25.9332,	-1.23917
0.889,	-33.3338,	25.9999,	-1.2132
0.89,	-33.3338,	26.0666,	-1.18717
0.891,	-33.3338,	26.1333,	-1.16107
0.892,	-33.3338,	26.1999,	-1.1349
0.893,	-33.3338,	26.2666,	-1.10867
0.894,	-33.3338,	26.3333,	-1.08237
0.895,	-33.3338,	26.3999,	-1.056
0.896,	-33.3347,	26.4666,	-1.02957
0.897,	-33.3338,	26.5333,	-1.00307
0.898,	-33.3338,	26.5999,	-0.976502
0.899,	-33.3338,	26.6666,	-0.949869
0.9,	-33.3338,	26.7333,	-0.923169
0.901,	-33.3338,	26.7999,	-0.896402
0.902,	-33.3338,	26.8666,	-0.869569
0.903,	-33.3347,	26.9333,	-0.842669
0.904,	-33.3338,	26.9999,	-0.815702
0.905,	-33.3338,	27.0666,	-0.788669
0.906,	-33.3338,	27.1333,	-0.761569
0.907,	-33.3338,	27.1999,	-0.734403
0.908,	-33.3338,	27.2666,	-0.707169
0.909,	-33.3338,	27.3333,	-0.679869
0.91,	-33.3338,	27.3999,	-0.652503
0.911,	-33.3338,	27.4666,	-0.625069
0.912,	-33.3347,	27.5333,	-0.59757
0.913,	-33.3338,	27.5999,	-0.570003
0.914,	-33.3338,	27.6666,	-0.54237
0.915,	-33.3338,	27.7333,	-0.51467
0.916,	-33.3338,	27.7999,	-0.486903
0.917,	-33.3338,	27.8666,	-0.45907
0.918,	-33.3338,	27.9333,	-0.43117
0.919,	-33.3347,	28,	-0.403203
0.92,	-33.3338,	28.0666,	-0.37517
0.921,	-33.3338,	28.1333,	-0.34707
0.922,	-33.3338,	28.2,	-0.318903
0.923,	-33.3338,	28.2666,	-0.29067
0.924,	-33.3338,	28.3333,	-0.26237
0.925,	-33.3338,	28.4,	-0.234004
0.926,	-33.3338,	28.4666,	-0.20557
0.927,	-33.3338,	28.5333,	-0.17707
0.928,	-33.3347,	28.6,	-0.148504
0.929,	-33.3338,	28.6666,	-0.11987
0.93,	-33.3338,	28.7333,	-0.0911704
0.931,	-33.3338,	28.8,	-0.0624038
0.932,	-33.3338,	28.8666,	-0.0335705
0.933,	-33.3338,	28.9333,	-0.00467053
0.934,	-33.3338,	29,	0.0242961
0.935,	-33.3347,	29.0666,	0.0533294
0.936,	-33.3338,	29.1333,	0.0824294
0.937,	-33.3338,	29.2,	0.111596
0.938,	-33.3338,	29.2666,	0.140829
0.939,	-33.3338,	29.3333,	0.170129
0.94,	-33.3338,	29.4,	0.199496
0.941,	-33.3338,	29.4666,	0.228929
0.942,	-33.3338,	29.5333,	0.258429
0.943,	-33.3338,	29.6,	0.287996
0.944,	-33.3347,	29.6666,	0.317629
0.945,	-33.3338,	29.7333,	0.347329
0.946,	-33.3338,	29.8,	0.377096
0.947,	-33.3338,	29.8666,	0.406929
0.948,	-33.3338,	29.9333,	0.436829
0.949,	-33.3338,	30,	0.466796
0.95,	-33.3338,	30.0667,	0.496829
0.951,	-33.3347,	30.1333,	0.526929
0.952,	-33.3338,	30.2,	0.557096
0.953,	-33.3338,	30.2667,	0.587329
0.954,	-33.3338,	30.3333,	0.617629
0.955,	-33.3338,	30.4,	0.647996
0.956,	-33.3338,	30.4667,	0.678429
0.957,	-33.3338,	30.5333,	0.708929
0.958,	-33.3338,	30.6,	0.739496
0.959,	-33.3338,	30.6667,	0.770129
0.96,	-33.3347,	30.7333,	0.800829
0.961,	-33.3338,	30.8,	0.831596
0.962,	-33.3338,	30.8667,	0.862429
0.963,	-33.3338,	30.9333,	0.893329
0.964,	-33.3338,	31,	0.924296
0.965,	-33.3338,	31.0667,	0.955329
0.966,	-33.3338,	31.1333,	0.986429
0.967,	-33.3347,	31.2,	1.0176
0.968,	-33.3338,	31.2667,	1.04883
0.969,	-33.3338,	31.3333,	1.08013
0.97,	-33.3338,	31.4,	1.1115
0.971,	-33.3338,	31.4667,	1.14293
0.972,	-33.3338,	31.5333,	1.17443
0.973,	-33.3338,	31.6,	1.206
0.974,	-33.3338,	31.6667,	1.23763
0.975,	-33.3338,	31.7333,	1.26933
0.976,	-33.3347,	31.8,	1.3011
0.977,	-33.3338,	31.8667,	1.33293
0.978,	-33.3338,	31.9333,	1.36483
0.979,	-33.3328,	32,	1.3968
0.98,	-33.3347,	32.0667,	1.42883
0.981,	-33.3347,	32.1334,	1.46093
0.982,	-33.3328,	32.2,	1.4931
0.983,	-33.3347,	32.2667,	1.52533
0.984,	-33.3328,	32.3334,	1.55763
0.985,	-33.3347,	32.4,	1.59
0.986,	-33.3328,	32.4667,	1.62243
0.987,	-33.3347,	32.5334,	1.65493
0.988,	-33.3347,	32.6,	1.6875
0.989,	-33.3328,	32.6667,	1.72013
0.99,	-33.3347,	32.7334,	1.75283
0.991,	-33.3328,	32.8,	1.7856
0.992,	-33.3347,	32.8667,	1.81843
0.993,	-33.3328,	32.9334,	1.85133
0.994,	-33.3347,	33,	1.8843
0.995,	-33.3347,	33.0667,	1.91733
0.996,	-33.3328,	33.1334,	1.95043
0.997,	-33.3347,	33.2,	1.9836
0.998,	-33.3328,	33.2667,	2.01683
0.999,	-33.3347,	33.3334,	2.05013
1,	-33.3328,	33.4,	2.0835
1.001,	-33.3347,	33.4667,	2.11693
1.002,	-33.3328,	33.5334,	2.15043
1.003,	-33.3347,	33.6,	2.184
1.004,	-33.3347,	33.6667,	2.21763
1.005,	-33.3328,	33.7334,	2.25133
1.006,	-33.3347,	33.8,	2.2851
1.007,	-33.3328,	33.8667,	2.31893
1.008,	-33.3347,	33.9334,	2.35283
1.009,	-33.3328,	34,	2.3868
1.01,	-33.3347,	34.0667,	2.42083
1.011,	-33.3328,	34.1334,	2.45493
1.012,	-33.3347,	34.2001,	2.4891
1.013,	-33.3347,	34.2667,	2.52333
1.014,	-33.3328,	34.3334,	2.55763
1.015,	-33.3347,	34.4001,	2.592
1.016,	-33.3328,	34.4667,	2.62643
1.017,	-33.3347,	34.5334,	2.66093
1.018,	-33.3328,	34.6001,	2.6955
1.019,	-33.3347,	34.6667,	2.73013
1.02,	-33.3347,	34.7334,	2.76483
1.021,	-33.3328,	34.8001,	2.7996
1.022,	-33.3347,	34.8667,	2.83443
1.023,	-33.3328,	34.9334,	2.86933
1.024,	-33.3347,	35.0001,	2.9043
1.025,	-33.3328,	35.0667,	2.93933
1.026,	-33.3347,	35.1334,	2.97443
1.027,	-33.3347,	35.2001,	3.0096
1.028,	-33.3328,	35.2667,	3.04483
1.029,	-33.3347,	35.3334,	3.08013
1.03,	-33.3328,	35.4001,	3.1155
1.031,	-33.3347,	35.4667,	-3.13225
1.032,	-33.3328,	35.5334,	-3.09675
1.033,	-33.3347,	35.6001,	-3.06119
1.034,	-33.3328,	35.6667,	-3.02555
1.035,	-33.3347,	35.7334,	-2.98985
1.036,	-33.3347,	35.8001,	-2.95409
1.037,	-33.3328,	35.8667,	-2.91825
1.038,	-33.3347,	35.9334,	-2.88235
1.039,	-33.3328,	36.0001,	-2.84639
1.04,	-33.3347,	36.0668,	-2.81035
1.041,	-33.3328,	36.1334,	-2.77425
1.042,	-33.3347,	36.2001,	-2.73809
1.043,	-33.3328,	36.2668,	-2.70185
1.044,	-33.3347,	36.3334,	-2.66555
1.045,	-33.3347,	36.4001,	-2.62919
1.046,	-33.3328,	36.4668,	-2.59275
1.047,	-33.3347,	36.5334,	-2.55625
1.048,	-33.3328,	36.6001,	-2.51969
1.049,	-33.3347,	36.6668,	-2.48305
1.05,	-33.3328,	36.7334,	-2.44635
1.051,	-33.3347,	36.8001,	-2.40959
1.052,	-33.3347,	36.8668,	-2.37275
1.053,	-33.3328,	36.9334,	-2.33585
1.054,	-33.3347,	37.0001,	-2.29889
1.055,	-33.3328,	37.0668,	-2.26185
1.056,	-33.3347,	37.1334,	-2.22475
1.057,	-33.3328,	37.2001,	-2.18759
1.058,	-33.3347,	37.2668,	-2.15035
1.059,	-33.3347,	37.3334,	-2.11305
1.06,	-33.3328,	37.4001,	-2.07569
1.061,	-33.3347,	37.4668,	-2.03825
1.062,	-33.3328,	37.5334,	-2.00075
1.063,	-33.3347,	37.6001,	-1.96319
1.064,	-33.3328,	37.6668,	-1.92555
1.065,	-33.3347,	37.7334,	-1.88785
1.066,	-33.3328,	37.8001,	-1.85008
1.067,	-33.3347,	37.8668,	-1.81225
1.068,	-33.3347,	37.9335,	-1.77435
1.069,	-33.3328,	38.0001,	-1.73638
1.07,	-33.3347,	38.0668,	-1.69835
1.071,	-33.3328,	38.1335,	-1.66025
1.072,	-33.3347,	38.2001,	-1.62208
1.073,	-33.3328,	38.2668,	-1.58385
1.074,	-33.3347,	38.3335,	-1.54555
1.075,	-33.3328,	38.4001,	-1.50718
1.076,	-33.3347,	38.4668,	-1.46875
1.077,	-33.3347,	38.5335,	-1.43025
1.078,	-33.3328,	38.6001,	-1.39168
1.079,	-33.3347,	38.6668,	-1.35305
1.08,	-33.3328,	38.7335,	-1.31435
1.081,	-33.3347,	38.8001,	-1.27558
1.082,	-33.3328,	38.8668,	-1.23675
1.083,	-33.3347,	38.9335,	-1.19785
1.084,	-33.3347,	39.0001,	-1.15888
1.085,	-33.3328,	39.0668,	-1.11985
1.086,	-33.3347,	39.1335,	-1.08075
1.087,	-33.3328,	39.2001,	-1.04158
1.088,	-33.3347,	39.2668,	-1.00235
1.089,	-33.3328,	39.3335,	-0.963049
1.09,	-33.3347,	39.4001,	-0.923682
1.091,	-33.3347,	39.4668,	-0.884249
1.092,	-33.3328,	39.5335,	-0.844748
1.093,	-33.3347,	39.6001,	-0.805182
1.094,	-33.3328,	39.6668,	-0.765548
1.095,	-33.3347,	39.7335,	-0.725848
1.096,	-33.3328,	39.8001,	-0.686081
1.097,	-33.3347,	39.8668,	-0.646248
1.098,	-33.3328,	39.9335,	-0.606348
1.099,	-33.3347,	40.0002,	-0.566381
1.1,	-33.3347,	40.0668,	-0.526347
1.101,	-33.3328,	40.1335,	-0.486247
1.102,	-33.3347,	40.2002,	-0.44608
1.103,	-33.3328,	40.2668,	-0.405847
1.104,	-33.3347,	40.3335,	-0.365547
1.105,	-33.3328,	40.4002,	-0.32518
1.106,	-33.3347,	40.4668,	-0.284746
1.107,	-33.3328,	40.5335,	-0.244246
1.108,	-33.3347,	40.6002,	-0.203679
1.109,	-33.3347,	40.6668,	-0.163046
1.11,	-33.3328,	40.7335,	-0.122346
1.111,	-33.3347,	40.8002,	-0.0815789
1.112,	-33.3328,	40.8668,	-0.0407454
1.113,	-33.3347,	40.9335,	0.000154734
1.114,	-33.3328,	41.0002,	0.0411216
1.115,	-33.3347,	41.0668,	0.0821551
1.116,	-33.3347,	41.1335,	0.123255
1.117,	-33.3328,	41.2002,	0.164422
1.118,	-33.3347,	41.2668,	0.205656
1.119,	-33.3328,	41.3335,	0.246956
1.12,	-33.3347,	41.4002,	0.288323
1.121,	-33.3328,	41.4668,	0.329756
1.122,	-33.3347,	41.5335,	0.371256
1.123,	-33.3347,	41.6002,	0.412823
1.124,	-33.3328,	41.6668,	0.454457
1.125,	-33.3347,	41.7335,	0.496157
1.126,	-33.3328,	41.8002,	0.537924
1.127,	-33.3347,	41.8669,	0.579757
1.128,	-33.3328,	41.9335,	0.621657
1.129,	-33.3347,	42.0002,	0.663624
1.13,	-33.3328,	42.0669,	0.705658
1.131,	-33.3347,	42.1335,	0.747758
1.132,	-33.3347,	42.2002,	0.789925
1.133,	-33.3328,	42.2669,	0.832158
1.134,	-33.3347,	42.3335,	0.874458
1.135,	-33.3328,	42.4002,	0.916825
1.136,	-33.3347,	42.4669,	0.959259
1.137,	-33.3328,	42.5335,	1.00176
1.138,	-33.3347,	42.6002,	1.04433
1.139,	-33.3328,	42.6669,	1.08696
1.14,	-33.3347,	42.7335,	1.12966
1.141,	-33.3347,	42.8002,	1.17243
1.142,	-33.3328,	42.8669,	1.21526
1.143,	-33.3347,	42.9335,	1.25816
1.144,	-33.3328,	43.0002,	1.30113
1.145,	-33.3347,	43.0669,	1.34416
1.146,	-33.3328,	43.1335,	1.38726
1.147,	-33.3347,	43.2002,	1.43043
1.148,	-33.3347,	43.2669,	1.47366
1.149,	-33.3328,	43.3335,	1.51696
1.15,	-33.3347,	43.4002,	1.56033
1.151,	-33.3328,	43.4669,	1.60376
1.152,	-33.3347,	43.5335,	1.64726
1.153,	-33.3328,	43.6002,	1.69083
1.154,	-33.3347,	43.6669,	1.73446
1.155,	-33.3347,	43.7336,	1.77816
1.156,	-33.3328,	43.8002,	1.82193
1.157,	-33.3347,	43.8669,	1.86576
1.158,	-33.3328,	43.9336,	1.90966
1.159,	-33.3347,	44.0002,	1.95363
1.16,	-33.3328,	44.0669,	1.99766
1.161,	-33.3347,	44.1336,	2.04176
1.162,	-33.3328,	44.2002,	2.08593
1.163,	-33.3347,	44.2669,	2.13016
1.164,	-33.3347,	44.3336,	2.17446
1.165,	-33.3328,	44.4002,	2.21883
1.166,	-33.3347,	44.4669,	2.26326
1.167,	-33.3328,	44.5336,	2.30777
1.168,	-33.3347,	44.6002,	2.35233
1.169,	-33.3328,	44.6669,	2.39697
1.17,	-33.3347,	44.7336,	2.44167
1.171,	-33.3328,	44.8002,	2.48643
1.172,	-33.3347,	44.8669,	2.53127
1.173,	-33.3347,	44.9336,	2.57617
1.174,	-33.3328,	45.0002,	2.62113
1.175,	-33.3347,	45.0669,	2.66617
1.176,	-33.3328,	45.1336,	2.71127
1.177,	-33.3347,	45.2002,	2.75643
1.178,	-33.3328,	45.2669,	2.80167
1.179,	-33.3347,	45.3336,	2.84697
1.18,	-33.3347,	45.4002,	2.89233
1.181,	-33.3328,	45.4669,	2.93777
1.182,	-33.3347,	45.5336,	2.98327
1.183,	-33.3328,	45.6002,	3.02884
1.184,	-33.3347,	45.6669,	3.07447
1.185,	-33.3328,	45.7336,	3.12017
1.186,	-33.3347,	45.8003,	-3.11725
1.187,	-33.3347,	45.8669,	-3.07142
1.188,	-33.3328,	45.9336,	-3.02552
1.189,	-33.3347,	46.0003,	-2.97955
1.19,	-33.3328,	46.0669,	-2.93352
1.191,	-33.3347,	46.1336,	-2.88741
1.192,	-33.3328,	46.2003,	-2.84125
1.193,	-33.3347,	46.2669,	-2.79501
1.194,	-33.3328,	46.3336,	-2.74871
1.195,	-33.3347,	46.4003,	-2.70235
1.196,	-33.3347,	46.4669,	-2.65591
1.197,	-33.3328,	46.5336,	-2.60941
1.198,	-33.3347,	46.6003,	-2.56285
1.199,	-33.3328,	46.6669,	-2.51621
1.2,	-33.3347,	46.7336,	-2.46951
1.201,	-33.3328,	46.8003,	-2.42275
1.202,	-33.3347,	46.8669,	-2.37591
1.203,	-33.3328,	46.9336,	-2.32901
1.204,	-33.3347,	47.0003,	-2.28204
1.205,	-33.3347,	47.0669,	-2.23501
1.206,	-33.3328,	47.1336,	-2.18791
1.207,	-33.3347,	47.2003,	-2.14074
1.208,	-33.3328,	47.2669,	-2.09351
1.209,	-33.3347,	47.3336,	-2.04621
1.21,	-33.3328,	47.4003,	-1.99884
1.211,	-33.3347,	47.4669,	-1.95141
1.212,	-33.3347,	47.5336,	-1.90391
1.213,	-33.3328,	47.6003,	-1.85634
1.214,	-33.3347,	47.667,	-1.80871
1.215,	-33.3328,	47.7336,	-1.76101
1.216,	-33.3347,	47.8003,	-1.71324
1.217,	-33.3328,	47.867,	-1.66541
1.218,	-33.3347,	47.9336,	-1.61751
1.219,	-33.3347,	48.0003,	-1.56954
1.22,	-33.3328,	48.067,	-1.52151
1.221,	-33.3347,	48.1336,	-1.47341
1.222,	-33.3328,	48.2003,	-1.42524
1.223,	-33.3347,	48.267,	-1.37701
1.224,	-33.3328,	48.3336,	-1.32871
1.225,	-33.3347,	48.4003,	-1.28034
1.226,	-33.3328,	48.467,	-1.23191
1.227,	-33.3347,	48.5336,	-1.18341
1.228,	-33.3347,	48.6003,	-1.13484
1.229,	-33.3328,	48.667,	-1.0862
1.23,	-33.3347,	48.7336,	-1.0375
1.231,	-33.3328,	48.8003,	-0.988737
1.232,	-33.3347,	48.867,	-0.939904
1.233,	-33.3328,	48.9336,	-0.891004
1.234,	-33.3347,	49.0003,	-0.842037
1.235,	-33.3328,	49.067,	-0.793003
1.236,	-33.3347,	49.1336,	-0.743903
1.237,	-33.3347,	49.2003,	-0.694736
1.238,	-33.3328,	49.267,	-0.645502
1.239,	-33.3347,	49.3336,	-0.596202
1.24,	-33.3328,	49.4003,	-0.546835
1.241,	-33.3347,	49.467,	-0.497401
1.242,	-33.3328,	49.5336,	-0.447901
1.243,	-33.3347,	49.6003,	-0.398334
1.244,	-33.3347,	49.667,	-0.3487
1.245,	-33.3328,	49.7337,	-0.299
1.246,	-33.3347,	49.8003,	-0.249233
1.247,	-33.3328,	49.867,	-0.199399
1.248,	-33.3347,	49.9337,	-0.149499
1.249,	-33.3328,	50.0003,	-0.0995319
1.25,	-33.3347,	50.067,	-0.0494983
1.251,	-33.3347,	50.1337,	0.000602037
1.252,	-33.3328,	50.2003,	0.050769
1.253,	-33.3347,	50.267,	0.101003
1.254,	-33.3328,	50.3337,	0.151303
1.255,	-33.3347,	50.4003,	0.20167
1.256,	-33.3328,	50.467,	0.252104
1.257,	-33.3347,	50.5337,	0.302604
1.258,	-33.3328,	50.6003,	0.353171
1.259,	-33.3347,	50.667,	0.403805
1.26,	-33.3347,	50.7337,	0.454505
1.261,	-33.3328,	50.8003,	0.505272
1.262,	-33.3347,	50.867,	0.556106
1.263,	-33.3328,	50.9337,	0.607006
1.264,	-33.3347,	51.0003,	0.657973
1.265,	-33.3328,	51.067,	0.709007
1.266,	-33.3347,	51.1337,	0.760107
1.267,	-33.3328,	51.2003,	0.811274
1.268,	-33.3347,	51.267,	0.862508
1.269,	-33.3347,	51.3337,	0.913808
1.27,	-33.3328,	51.4003,	0.965175
1.271,	-33.3347,	51.467,	1.01661
1.272,	-33.3328,	51.5337,	1.06811
1.273,	-33.3347,	51.6003,	1.11968
1.274,	-33.3328,	51.667,	1.17131
1.275,	-33.3347,	51.7337,	1.22301
1.276,	-33.3347,	51.8004,	1.27478
1.277,	-33.3328,	51.867,	1.32661
1.278,	-33.3347,	51.9337,	1.37851
1.279,	-33.3328,	52.0004,	1.43048
1.28,	-33.3347,	52.067,	1.48251
1.281,	-33.3328,	52.1337,	1.53461
1.282,	-33.3347,	52.2004,	1.58678
1.283,	-33.3347,	52.267,	1.63901
1.284,	-33.3328,	52.3337,	1.69131
1.285,	-33.3347,	52.4004,	1.74368
1.286,	-33.3328,	52.467,	1.79611
1.287,	-33.3347,	52.5337,	1.84861
1.288,	-33.3328,	52.6004,	1.90118
1.289,	-33.3347,	52.667,	1.95381
1.29,	-33.3328,	52.7337,	2.00652
1.291,	-33.3347,	52.8004,	2.05928
1.292,	-33.3347,	52.867,	2.11212
1.293,	-33.3328,	52.9337,	2.16502
1.294,	-33.3347,	53.0004,	2.21798
1.295,	-33.3328,	53.067,	2.27102
1.296,	-33.3347,	53.1337,	2.32412
1.297,	-33.3328,	53.2004,	2.37728
1.298,	-33.3347,	53.267,	2.43052
1.299,	-33.3328,	53.3337,	2.48382
1.3,	-33.3347,	53.4004,	2.53719
1.301,	-33.3347,	53.467,	2.59062
1.302,	-33.3328,	53.5337,	2.64412
1.303,	-33.3347,	53.6004,	2.69769
1.304,	-33.3328,	53.667,	2.75132
1.305,	-33.3347,	53.7337,	2.80502
1.306,	-33.3328,	53.8004,	2.85879
1.307,	-33.3347,	53.8671,	2.91262
1.308,	-33.3347,	53.9337,	2.96652
1.309,	-33.3328,	54.0004,	3.02049
1.31,	-33.3347,	54.0671,	3.07452
1.311,	-33.3328,	54.1337,	3.12862
1.312,	-33.3347,	54.2004,	-3.1004
1.313,	-33.3328,	54.2671,	-3.04616
1.314,	-33.3347,	54.3337,	-2.99186
1.315,	-33.3347,	54.4004,	-2.93749
1.316,	-33.3328,	54.4671,	-2.88306
1.317,	-33.3347,	54.5337,	-2.82856
1.318,	-33.3328,	54.6004,	-2.77399
1.319,	-33.3347,	54.6671,	-2.71936
1.32,	-33.3328,	54.7337,	-2.66466
1.321,	-33.3347,	54.8004,	-2.60989
1.322,	-33.3328,	54.8671,	-2.55506
1.323,	-33.3347,	54.9337,	-2.50016
1.324,	-33.3347,	55.0004,	-2.44519
1.325,	-33.3328,	55.0671,	-2.39016
1.326,	-33.3347,	55.1337,	-2.33506
1.327,	-33.3328,	55.2004,	-2.27989
1.328,	-33.3347,	55.2671,	-2.22466
1.329,	-33.3328,	55.3337,	-2.16936
1.33,	-33.3347,	55.4004,	-2.11399
1.331,	-33.3328,	55.4671,	-2.05855
1.332,	-33.3347,	55.5337,	-2.00305
1.333,	-33.3347,	55.6004,	-1.94749
1.334,	-33.3328,	55.6671,	-1.89185
1.335,	-33.3347,	55.7338,	-1.83615
1.336,	-33.3328,	55.8004,	-1.78039
1.337,	-33.3347,	55.8671,	-1.72455
1.338,	-33.3328,	55.9338,	-1.66865
1.339,	-33.3347,	56.0004,	-1.61268
1.34,	-33.3347,	56.0671,	-1.55665
1.341,	-33.3328,	56.1338,	-1.50055
1.342,	-33.3347,	56.2004,	-1.44438
1.343,	-33.3328,	56.2671,	-1.38815
1.344,	-33.3347,	56.3338,	-1.33185
1.345,	-33.3328,	56.4004,	-1.27548
1.346,	-33.3347,	56.4671,	-1.21905
1.347,	-33.3347,	56.5338,	-1.16255
1.348,	-33.3328,	56.6004,	-1.10598
1.349,	-33.3347,	56.6671,	-1.04935
1.35,	-33.3328,	56.7338,	-0.992647
1.351,	-33.3347,	56.8004,	-0.93588
1.352,	-33.3328,	56.8671,	-0.879046
1.353,	-33.3347,	56.9338,	-0.822145
1.354,	-33.3328,	57.0004,	-0.765178
1.355,	-33.3347,	57.0671,	-0.708145
1.356,	-33.3347,	57.1338,	-0.651044
1.357,	-33.3328,	57.2004,	-0.593877
1.358,	-33.3347,	57.2671,	-0.536643
1.359,	-33.3328,	57.3338,	-0.479343
1.36,	-33.3347,	57.4004,	-0.421976
1.361,	-33.3328,	57.4671,	-0.364542
1.362,	-33.3347,	57.5338,	-0.307041
1.363,	-33.3328,	57.6004,	-0.249474
1.364,	-33.3347,	57.6671,	-0.191841
1.365,	-33.3347,	57.7338,	-0.13414
1.366,	-33.3328,	57.8005,	-0.076373
1.367,	-33.3347,	57.8671,	-0.0185392
1.368,	-33.3328,	57.9338,	0.0393613
1.369,	-33.3347,	58.0005,	0.0973284
1.37,	-33.3328,	58.0671,	0.155362
1.371,	-33.3347,	58.1338,	0.213463
1.372,	-33.3347,	58.2005,	0.27163
1.373,	-33.3328,	58.2671,	0.329864
1.374,	-33.3347,	58.3338,	0.388164
1.375,	-33.3328,	58.4005,	0.446531
1.376,	-33.3347,	58.4671,	0.504965
1.377,	-33.3328,	58.5338,	0.563465
1.378,	-33.3347,	58.6005,	0.622033
1.379,	-33.3347,	58.6671,	0.680666
1.38,	-33.3328,	58.7338,	0.739367
1.381,	-33.3347,	58.8005,	0.798134
1.382,	-33.3328,	58.8671,	0.856968
1.383,	-33.3347,	58.9338,	0.915868
1.384,	-33.3328,	59.0005,	0.974835
1.385,	-33.3347,	59.0671,	1.03387
1.386,	-33.3328,	59.1338,	1.09297
1.387,	-33.3347,	59.2005,	1.15214
1.388,	-33.3347,	59.2671,	1.21137
1.389,	-33.3328,	59.3338,	1.27067
1.39,	-33.3347,	59.4005,	1.33004
1.391,	-33.3328,	59.4671,	1.38947
1.392,	-33.3347,	59.5338,	1.44897
1.393,	-33.3328,	59.6005,	1.50854
1.394,	-33.3347,	59.6672,	1.56817
1.395,	-33.3328,	59.7338,	1.62787
1.396,	-33.3347,	59.8005,	1.68764
1.397,	-33.3347,	59.8672,	1.74747
1.398,	-33.3328,	59.9338,	1.80738
1.399,	-33.3347,	60.0005,	1.86734
1.4,	-33.3328,	60.0672,	1.92738
1.401,	-33.3347,	60.1338,	1.98748
1.402,	-33.3328,	60.2005,	2.04764
1.403,	-33.3347,	60.2672,	2.10788
1.404,	-33.3347,	60.3338,	2.16818
1.405,	-33.3328,	60.4005,	2.22855
1.406,	-33.3347,	60.4672,	2.28898
1.407,	-33.3328,	60.5338,	2.34948
1.408,	-33.3347,	60.6005,	2.41005
1.409,	-33.3328,	60.6672,	2.47068
1.41,	-33.3347,	60.7338,	2.53138
1.411,	-33.3347,	60.8005,	2.59215
1.412,	-33.3328,	60.8672,	2.65298
1.413,	-33.3347,	60.9338,	2.71388
1.414,	-33.3328,	61.0005,	2.77485
1.415,	-33.3347,	61.0672,	2.83588
1.416,	-33.3328,	61.1338,	2.89698
1.417,	-33.3347,	61.2005,	2.95815
1.418,	-33.3328,	61.2672,	3.01939
1.419,	-33.3347,	61.3338,	3.08069
1.42,	-33.3347,	61.4005,	-3.14113
1.421,	-33.3328,	61.4672,	-3.0797
1.422,	-33.3347,	61.5339,	-3.0182
